좋아요,,2
메뉴는 어떻게 되나요?,2
식당 이름이 **였어요.,1
아시는 곳인가요?,1
네, 저희가 자주 가죠.,2
디저트는 공차 어떠세요?,2
아 좋죠.,1
진심 이따 점심 먹고 공차 한번 털러 가죠.,1
가장 좋아하는 메뉴는 타로밀크티에 펄 추가예요.,2
정석 루트네요.,1
저는 초코 밀크티 당도 100으로 먹어서 아마 오래 못 살 것 같아요.,1
저는 단 거를 잘 못 먹어요,,2
요즘 일하면서 조금 먹기 시작했어요.,2
그럼 이번 기회에 당도에 찌들어보는 건 어떠신가요?,1
저는 상큼한 게 좋아요,,2
민트초코까지만 감당 가능해요.,2
다음에 기회 되면 민트초코 소주 한 잔 하러 가시죠.,1
그러면 안주는 뭐를 먹어야 돼요?,2
저희 집도 집값 좀 올랐으면 좋겠는데 동네가 발전이 없네요.,1
새로 지하철 들어오지 않나요?,2
항상 우리 집 쪽만 피해서 생기더라고요.,1
들어오는 것도 버스 타고 30분 넘게 가야 되는 곳이에요.,1
안타깝네요, 저는 요즘 인테리어에 관심을 갖게 됐어요.,2
집 꾸미는 거 좋아하시나요?,1
오늘의 집 앱에서 장 스탠드 하나 샀는데 집안 분위기가 바뀌더라고요.,2
오늘의 집 저도 깔아 놓고 가끔 구경하는데 저도 빨리 자취 시작해서 집 꾸며보고 싶네요.,1
취향에 맞는 가구가 늘어가는 게 재미있어요,,2
집은 회색이랑 원목 색이 많아야 예뻐 보이더라고요.,2
저는 완전 흰색이나 새빨간 색 섞어서 흰빨로 꾸며보고 싶어요.,1
화려하게 꾸미는 것도 좋은 방법이죠.,2
근데 정작 지금 방은 방음재 때문에 너무 칙칙해서 다 뜯어 버리고 싶어요.,1
방음재 있으면 방이 되게 덥지 않아요?,2
방음재 있다고 해서 덥진 않은데 그냥 목소리가 흡수되는 느낌 들어요.,1
인테리어로서는 최악이에요.,1
그러면 반대쪽에서 오는 소리도 거의 안 들어오나요?,2
반대쪽에서 오는 소리가 뭐죠?,1
소리가 엄청 깨끗하게 들리는 거예요. 안 튕기고,1
방 밖에서 들리는 소리를 말하는 거예요.,2
혹시 차에 관심이 많으신가요?,1
관심이 별로 없어서 저는 차 종류를 잘 몰라요.,2
저도 차에 대해서는 잘 몰라서 친구들이 맨날 차 얘기해도 못 껴요.,1
저는 평생 대중교통 타고 다닐 생각이에요.,2
나중에 어쨌든 운전하긴 하셔야 될 텐데 괜찮으시겠어요?,1
나중에는 더 대중교통이 발달할 텐데 그럴 필요가 있을까요?,2
서울만 발달하지 않을까요?,1
그 전에 우리나라 없어질 거 같긴 한데,1
서울만 발달하면 서울에서 평생 살아야겠네요.,2
돈 열심히 버셔야겠네요.,1
전 주변에서 아직도 차 없는 게 저 하나뿐이라 요즘 차 생각이 많이 들어요.,1
차를 일찍 사면 돈을 못 모은다는 말도 있더라고요.,2
차가 그래서 꼭 필요한지 모르겠어요.,2
일찍 사든 늦게 사든 못 모으긴 해요.,1
전 동네에 버스도 한 대 밖에 없어요.,1
그러면 굉장히 불편하긴 하겠어요.,2
동네 안에서도 불편해 죽겠는데 타지로 출퇴근하려니까 다 부숴버리고 싶네요.,1
면허도 안 따셨겠네요 그러면,1
네, 저는 면허가 없어서 전동 킥보드도 못 타는 신세예요.,2
아 전동 킥보드도 면허 있어야 해요?,1
전동기 면허?,1
네, 이제 법이 바뀌어서 전동기 면허나 운전 면허 있어야 탈 수 있더라고요.,2
아르바이트 제일 길게 해보신 게 어떤 거예요?,1
편의점 아르바이트 1년 넘게 했었던 거 같아요.,2
저도 편의점 1년 피시방 1년 했던 게 제일 길었는데 다른 건 뭐 해본 거 없으신가요?,1
주차 유도, 한식당, 택배 등등 짧게는 여러 가지 했었어요.,2
저는 공장 몇 개랑 서비스업 밖에 안 해봤는데 여러 가지 많이 해보셨네요.,1
택배 알바는 상하차 하신 거예요?,1
얼마 전에 친구가 쿠팡에 가서 되게 쉬운 일했다고 해서 갔는데 저는 잘못 걸려서 그냥 상하차를 했어요.,2
친구분도 상하차했는데 재능이 있어서 쉬웠던 건 아닐까요?,1
걔는 물건 레일에서 내려오는 거 분류를 했더라고요.,2
상하차는 할만하셨었나요?,1
물티슈가 그렇게 무거운지 그날 깨달았습니다.,2
그럼 물티슈 말고 물은 어떨까요?,1
저 맨날 생수 시켜 먹는데 물류센터 고생이 많으시겠네요.,1
물은 진짜 너무 무거울 거 같은데...,2
어쩔 수 없이 저도 시켜 먹어요.,2
저희 회사 계약 기간이 11월 말일까지 맞죠?,1
네, 11월 말 이후에는 어디로 취업해야 하나 걱정이네요.,2
저도 최대한 공백 없이 일해야 할 텐데 걱정이네요.,1
방송 연수는 관심 없으신가요?,1
아직 잘 알아보지 않아서 모르겠는데 타이밍이 맞는다면 나쁘지 않은 것 같아요.,2
군 생활 때 보직이 어떻게 되셨었어요?,1
저는 대대 인사 행정병이었어요.,2
인사 행정병은 훈련 다 참여하는 건가요,1
참모부라서 거의 다 참여하고 업무도 해야 해서 얼굴에 위장크림 바르고 컴퓨터 앞에서 일하는 경우도 많죠.,2
아 고생하셨네요. 야근도 하고 그러셨나요 그럼,1
아마 일과 시간 이후에 제일 많이 불려간 게 저일 거예요.,2
행정병은 그냥 랜덤으로 뽑힌 거예요?,1
처음에는 전투 중대로 들어갔다가 행정병이 새로 안 들어와서 뽑혔어요.,2
저는 군 생활 내내 편하게 지내다 와서 군대 얘기하면 별로 할 얘기가 없어요.,1
저도 몸이 엄청 힘들지는 않았는데 너무 일을 많이 해서 디스크가 생겼어요.,2
그게 몸이 엄청 힘든 거 아니에요?,1
군대는 병만 안 얻어오면 성공한 거 같아요.,1
안 좋은 의자에 오래 앉아 있었나 봐요.,2
저는 가서 제가 생각보다 정상인이라는 생각을 얻어왔어요.,2
진짜 어떻게 현역 왔는지 궁금해지는 사람들 엄청 많긴 하죠.,1
하루 종일 족구만 해도 월급 받는 간부들도 있는데요, 뭐,2
뭐 큰 사건은 없었나요? 군대 있을 때,1
사람이 죽은 적이 있어요.,2
수사 속기 자격증을 따야 할지 고민이에요.,1
난이도가 한글 속기에 비해서 쉬우니까 내년에 가벼운 마음으로 따면 되지 않을까요?,2
올해는 코로나 때문에 시험 한 번밖에 없었는데 내년에는 더 있었으면 좋겠네요.,1
저는 수사 속기 3급을 땄는데 내년에는 더 높은 급수가 가능할 것 같아요.,2
솔직히 이제 2급 딸 수 있을 거 같아요. 이번에 전사 작업 한 거 때문에,1
네, 맞아요. 그리고 따는 김에 1급도 한번 도전해 보려고요.,2
이번 한글 속기 시험은 준비 잘 되고 계신가요?,1
1급 정확도 85% 정도인데 할 수 있는 만큼 해봐야죠.,2
근데 2급 안정권이 항상 나오는 것도 아니라서 불안해요.,2
아예 실력 안 돼서 떨어지면 몰라도 당일 날 미끄러지면 진짜 아쉽더라고요.,1
올해 상반기에 긴장 너무해서 2급 떨어졌는데 시험 때만 되면 평소만큼 안 나오더라고요.,2
속기 시험은 컨디션이랑 운에 영향을 많이 받는 것 같아요.,1
2급보다 1급이 내용이 더 쉬울 때도 있어서 주제만 쉬운 거 나왔으면 좋겠어요.,2
1급은 잠깐만 놓치면 훅 지나가서 집중력 관리가 중요한 거 같아요.,1
맞아요 한번 멍하니 있으면 너무 많이 날아가요.,2
저는 올해 시험은 포기해서 마음은 편하네요 그래도,1
저는 최대한 빨리 자격증을 따 놓으려고요.,2
속기 공무원은 관심 없으신가요?,1
필기 안보는 거면 괜찮을 것 같아요, 필기는 포기해야 할 게 너무 많아서,2
혹시 부모님 고향이 어디세요?,1
아버지는 충청도 어머니는 전라도예요.,2
어 저희 아버지도 충청도이신데 크크,1
저기 밑에 충남이요,1
가족이랑 사이가 좋은 편이신가요?,2
전 동생이랑만 좀 서먹하고 어머니 아버지랑은 사이가 좋은 편이에요.,1
저는 사이가 좋은 사람은 없고 그냥 가끔 연락해요.,2
그럼 가족들끼리 모이면 분위기가 어떠세요.,1
저 빼고는 다 화목해요.,2
저는 복잡한 게 싫어서 혼자 떨어져 있어요.,2
그렇군요. 전 동생도 원래 사이가 좋았는데 우울증을 앓고 나서 성격이 변해서 대인 기피 같은 게 생겼어요.,1
안타깝네요, 마음의 병은 어떻게 해야 할지 몰라서 가족들도 참 어려워 하실 거 같아요.,2
네 그래서 동생만 특히 잘 못 지내는 중이에요.,1
지금 가족들은 다 본가에 계세요?,1
아버지는 부산에 어머니는 부천에 동생은 공주에 저는 서울에 있어요.,2
다 뿔뿔이 흩어져 계시네요.,1
다 같이 모이기도 힘드시겠어요.,1
네, 그래서 거의 명절 말고는 모일 일이 없어요.,2
회사 계약 끝나면 한번 가족모임 추진해 보세요.,1
그 전에 추석이라 한 번 모이지 않을까요?,2
여자친구 분은 만난 지 얼마나 되셨어요?,1
곧 있으면 2주년이에요.,2
심지어 내일은 여자친구 생일이에요.,2
그래서 선물이랑 서프라이즈는 어떤 걸 준비하셨나요,1
그냥 밥이나 한 끼 먹는 거죠, 뭐,2
역시 스윗하시네요.,1
저는 여자친구 생일 3월이라 아직 여유롭네요.,1
여자친구가 시간이 없어서 아마 8월 말 지나면 놀러 다니지 싶은데 코로나 때문에 그것도 확실하지도 않네요.,2
여자친구 분이 공부하고 계신다고 하셨었나요?,1
네, 경찰 준비하는데 잘 됐으면 좋겠네요.,2
올해부터 준비하시는 거예요?,1
잘 되셨으면 좋겠네요.,1
시험 한 번 봤었는데 경찰은 1년에 2번이니까 거의 1년 됐죠.,2
여자친구 분이랑은 잘 지내시나요?,2
네. 저는 아직 80일밖에 안 돼서 잘 지내고 있어요.,1
이번 달에 벌써 100일이네요.,1
100일 선물은 뭐 해주시나요?,2
닌텐도 갖고 싶다 그래서 닌텐도 샀는데 타격이 너무 크네요.,1
그냥 다른 거 사주고 다시 팔까요?,1
닌텐도 말고 마땅한 게 있나요?,2
닌텐도가 얼마 정도예요?,2
정가가 34만 원이고 거기에 게임 타이틀이 8만 원이고 기타 액정필름이랑 이래저래 악세사리가 많네요,1
근데 받으면 여자친구 분이 되게 좋아할 것 같아요.,2
혹시 주변에 특이한 동물 키우는 사람 없으신가요?,1
특이하지는 않지만 초등학교 때 앵무새 키우는 친구가 있었어요.,2
저 앵무새 실제로 한번도 못 봐서 보고 싶어요.,1
몰랐는데 앵무새라고 다 말을 따라하지는 않는다 하더라고요.,2
그래요? 그것도 똑똑한 애들만 따라 하는 건가 보네요.,1
앵무새 덩치 큰가요,1
제 친구가 키우던 앵무새는 작았는데 큰 거는 되게 크더라고요.,2
제 친구 중에 파충류 키우고 싶다고 맨날 이구아나랑 도마뱀 사진 보내던 놈 있었는데 지금은 키우고 있는지 모르겠네요.,1
파충류 같은 친구들은 온도도 조절해야 하고 굉장히 키우기 힘들 것 같아요.,2
맞아요. 벌레나 파충류 키우는 사람들이 엄청 신경 많이 쓰는 것 같더라고요. 가격도 비싸고,1
네, 크기는 작은데 사슴벌레 같은 작은 곤충도 비싸더라고요.,2
혹시 학교에서 파는 병아리 키워보셨나요.,1
저는 안 키워봤는데 키워 보셨나요?,2
저 어릴 때 그거 사서 닭까지 키웠었어요.,1
정말요? 그거 다들 집에서 키우면 조금 있다가 죽어버리더라고요.,2
저는 그냥 갖고 놀기만 했는데 저희 아버지가 열심히 키워서 결국 성공했네요.,1
대단하시네요. 학교 앞에서 파는 병아리들은 건강도 원래 좋지 않다고 하던데 신기해요.,2
혹시 여행이나 캠핑 좋아하시나요?,1
되게 좋아하지는 않는데 여행 좋아하세요?,2
저도 번거로워서 그렇게 많이 좋아하는 편은 아닌데 막상 가면 재밌더라고요.,1
바다가 좋으세요 산이 좋으세요?,1
저는 바다가 좋아요. 정작 물놀이는 싫어하지만 바다는 보기만 해도 시원해져요.,2
산도 보기만 해도 시원하지 않나요?,1
푸르른 나뭇잎과 드넓은 경치,1
오르고 내려올 때 너무 힘들어서 좋아하지 않아요,,2
산을 더 좋아하시나 봐요?,2
아니요. 저도 산보다 바다가 더 좋아요.,1
작년 여름에 빠지 놀러 갔었는데 확실히 물에서 노는 게 재밌더라고요.,1
저는 물에서 노는 건 싫어해요, 수영도 할 줄 모르고 좀 무섭더라고요.,2
저도 구명조끼 없으면 못 들어가요.,1
예전에 친구들이랑 캐리비안베이 갔다가 친구가 빠뜨려서 죽을 뻔했어요.,1
그러면 되게 무섭잖아요,,2
저는 발이 안 닿는 곳에는 절대 안 들어가요.,2
친구들이 다 수영할 줄 알아서 놀러 가면 저만 힘들어요.,1
저는 기회 되면 패러글라이딩 해보고 싶어요.,1
패러글라이딩도 재미있어 보이네요,,2
저는 낚시를 배워보고 싶어요.,2
저희 아버지가 낚시 가끔 데려가셔서 몇 번 해봤는데 저는 무슨 재미로 하는지 모르겠어요.,1
저도 어렸을 때 아버지 따라서 많이 갔는데 고기만 잘 잡힌다면 재미있는 거 같아요.,2
보트 타고 바다 한가운데 나가서도 해 봤는데 좀 무섭기도 하고 일단 물고기가 싫어서 별로 만지고 싶지도 않더라고요.,1
저는 물고기는 잡을 수 있는데 지렁이 같은 거는 못 끼겠더라고요,2
살면서 제일 재밌게 했거나 제일 오래한 게임이 뭐예요?,1
저는 롤을 제일 오래했는데 지인들이랑 하면 재미있더라고요.,2
롤 골드 나부랭이 아니셨어요?,1
얼마나 오래 하셨어요?,1
처음 시작은 중학교 때였던 거 같은데 10년 해서 골드면 재능이 없는 거겠죠?,2
재능 없으면 어때요. 그냥 재밌게 하면 됐죠.,1
혹시 몬스터헌터라는 게임 아시나요,1
제 친구가 했었는데 재미있다고 하더라고요. 되게 고사양 게임 아니에요?,2
시리즈가 많은데 피시로 나온 건 사양 좀 있는 편이에요. 전 그 게임을 10년 넘게 했네요.,1
되게 골수팬이시네요, 그만큼 매력이 있는 거겠죠?,2
솔직히 아직까지도 그만한 게임 못 본 것 같아요.,1
진입 장벽이 좀 높긴 한데 빠지면 인생 바쳐야 해요.,1
인생을 갈아 넣는 게 마치 문명 같은 게임이네요.,2
문명 많이 해보셨어요?,1
저 한 판 해봤는데,1
전 한 판도 안 해봤는데 게임하다가 정신 차려 보면 몇 년씩 지나있다던데요.,2
한 판밖에 안 해서 그건 잘 모르겠는데 일단 한 판 끝나니까 해 떴어요.,1
저는 한 판씩 하는 게임을 주로 해서 체력이 먼저 떨어지더라고요.,2
나이 먹으니까 게임하는 데도 체력 많이 필요하더라고요. 옛날처럼 못할 거 같아요 이젠,1
맞아요 저도 학생 때는 12시간씩도 앉아있었는데 힘들더라고요.,2
해외 여행 가 보신 적 있으세요?,1
해외 여행 가 본 적 없어요. 언제쯤 갈 수 있을까요?,2
제가 봤을 땐 못 갈 거 같아요. 국내는 많이 다녀 보셨나요.,1
국내도 많이 안 다녔어요, 어디 많이 다니셨나요?,2
저도 딱히 여행을 많이 다녀본 편은 아닌데 그나마 가평이랑 제주도 여러 번 가봤고 부산이랑 속초처럼 유명한 데만 가봤어요.,1
예전에 부산에 갔었을 때 아쿠아리움을 갔었는데 되게 예쁘더라고요.,2
부산 아쿠아리움도 가보고 싶네요.,1
서울에서는 몇 번 가봤는데 다른 지역도 궁금해요.,1
가평으로 여행이나 휴가 많이 가시던데 괜찮은가요?,2
그냥 뻔해요. 남이섬이나 빠지 같은 거 다들 가는 곳 가는 거죠.,1
제주도는 그래도 괜찮았어요.,1
제주도는 가면 중국어밖에 안 들리던데요.,2
중국어는 안산에서 더 많이 들려서 익숙한 거 같아요. 저희 아랫집에서 중국인 살아요.,1
저희 집 근처도 중국어 써져 있는 식당도 많던데 요즘에는 국내에 중국인들이 많은 거 같아요.,2
저는 고등학생 때 수학여행으로 북한 놀러 갔던 게 기억에 남네요.,1
대단하네요, 금강산이라도 가셨던 건가요?,2
네. 금강산 갔다가 단체로 나방한테 피부병 걸려서 휴교했었어요. 지금도 구글에 치면 기사 떠요.,1
도대체 금강산에는 어떤 나방들이 사는 걸까요?,2
빨리 가을 됐으면 좋겠어요.,1
맞아요, 지금은 너무 날씨가 더워요.,2
뭔가 갈수록 계절이 이상해져서 오히려 여름이 빨리 끝날 수도 있을 거 같아요.,1
그랬으면 좋겠어요. 여름은 비도 많이 오고 너무 싫어요.,2
근데 제가 또 추위를 많이 타서 겨울도 힘들어서 빨리 계약이나 끝났으면 좋겠어요.,1
저도 추위를 많이 타긴 하지만 요즘 날씨는 정말 이상해요.,2
이번 주 내내 비 온다 그래 놓고 또 안 오네요.,1
겨울 되면 또 눈 엄청 올까 봐 걱정이에요.,1
눈도 예전에는 좋았는데 교통사고만 나고 땅도 더러워지고 역시 가을이 최고예요.,2
맞아요. 근데 한 이주 삼주 있으면 끝나잖아요.,1
가을 옷 다 입어보지도 못하고 끝나는 거 같아요.,1
맞아요 날씨가 점점 여름하고 겨울만 남는 것 같아요.,2
제발 내년 여름에는 마스크라도 안 썼으면 좋겠네요.,1
여름에 마스크 쓰는 게 너무 괴로워요.,2
저희 시험 볼 때쯤 계절이 괜찮은 거 같아요.,1
그래서 일부러 그때 시험을 보는 거 아닐까요?,2
똑똑하시네요. 혹시 서울대학교에 재학 중이신가요?,1
항상 지하철로 지나다니긴 해요.,2
** 선수 메달 반납 논란이 결국 다 거짓말이었대요.,1
네, 저도 봤어요. 사회적 갈등 조장하는 집단들 왜 그러는지 모르겠네요.,2
트위터에 선동하는 사람들도 문제지만 그걸 그냥 그대로 기사화시키고 보도하는 기자들도 문제가 많아요.,1
맞아요, 일단 트위터는 믿고 거른다는 생각인데 아님 말고 식으로 퍼다 나르더라고요.,2
예전에 **가 ** 디스곡 썼다가 엄청 까였을 때랑 비슷한 거 같아요. 허위 선동 날조 성향이,1
기본적인 사실 확인도 안 하고 우르르 몰려가서 소리 지르고 보는 사람들이 너무 많아요.,2
**도 이번에 무슨 ** 옹호하는 글 썼다가 비공개 계정으로 돌렸더라고요.,1
그 사람도 단순히 ** 선수 공격하는 사람들이 있다는 말만 듣고 썼다가 그렇게 된 거죠,,2
오히려 연세 좀 있으신 분들이 젊은 사람들보다 가짜 뉴스에 혹하시더라고요.,2
맞아요. 근데 그만큼 파급력이 크고 워낙 민감한 시기라 몰랐다는 말로는 못 넘어가니까 스스로 좀 알아보고 썼으면 좋겠어요.,1
외신 기자도 관련 내용 기사로 썼다고 했는데 알고 보니까 그것도 본인들이 직접 제보했던 거더라고요.,2
이상하게 그쪽 관련 주제에 대해서는 다들 한마음 한뜻으로 그쪽 편 드는 것 같아요.,1
**도 아직 방송 복귀 못하고 있는데,1
근데 실제로는 그런 사람들 잘 못 봤어요,,2
당장 제 여자친구나 여동생도 전혀 관련 없고 오히려 싫어하는데 인터넷에서만 말 많은 거 같아요.,2
저도 제 주변에서는 본 적 없는데 제 친구네 여동생이 그거였어요.,1
사상은 자유지만 논리적인 부분이 하나도 없는데 어쩌다 그런 생각을 가지게 되는지 모르겠네요.,2
그냥 편하게는 살고 싶고 생각은 별로 없고 그러다 보니까 그렇게 된 거 같아요.,1
논리적으로 자기 주장 펼치는 사람들을 정말 한 번도 못 봐서 이제는 관련 주제만으로도 피로감이 느껴져요.,2
최근에 전 세계적으로 이상 기후 현상 때문에 다들 난리더라고요.,1
캐나다나 미국에서는 슬리퍼도 녹아내리던데요?,2
네 맞아요. 미국에 이번에 50도 넘어서 해변가에 조개들이 전부 다 익어서 벌어졌대요.,1
타이어도 녹고 북극의 눈물이 아니라 이제는 북극의 오열이겠어요.,2
오열할 북극이 이제 없어질 거 같아요.,1
중국에 홍수 나서 몇백 명 죽었다고 하더라고요.,1
매해마다 기록 갱신하는데 앞으로 얼마나 더 더워질지 모르겠네요.,2
그러게요. 지구도 얼마 안 남은 거 같아요.,1
엘론 머스크 화성 갈 때 같이 따라 갈까요?,1
저희가 탈 자리가 있으면 좋겠지만 껴줄까요?,2
지금부터 꾸준히 테슬라에 투자하면 언젠가 알아보고 데려가 주지 않을까요?,1
그랬으면 좋겠어요,,2
지구는 앞으로 얼마나 더 살 수 있을까요?,2
저희가 마지막일 수도 있을 거 같아요.,1
이번에 겨울까지 코로나 확산 이어지면 또 새로운 변이 생길 수 있다고 하더라고요.,1
지금 변이도 해결 못 하는데 또 얼마나 더 괴롭힐까요?,2
당장 태풍도 생겨서 오고 있다고 하네요.,1
좀 평화롭게 살고 싶은데 쉽지 않아요.,1
우리나라를 피해 갔으면 좋겠는데요.,2
그래도 다행히 폭염은 이번 주가 마지막이고 점점 내려갈 것 같다고 하네요.,1
정말 다행스러운 소식이네요.,2
얼른 가을이 왔으면 좋겠어요.,2
저 아는 동생이 최근에 전신 지방 흡입을 했어요. 효과가 좋은 거 같나요?,1
엄청 좋죠. 돈도 몇 백씩 들고 지방도 엄청 많이 뽑았던데 신기하더라고요. 하루 만에 날씬해졌어요.,1
저 아는 동생이 최근에 전신 지방 흡입을 했어요. 효과가 좋은 거 같나요?,1
운동을 하지 않아도 살을 뺄 수 있다니 세상이 참 좋네요.,2
네. 흡입한 곳에 피멍 들고 계속 압박 붕대로 감싸고 있더라고요. 회복될 때까지,1
굉장히 고통스러울 거 같아요,,2
저는 코로나 끝나면 피부에 생긴 흉 좀 지우고 싶어요.,2
피부 어디에 흉이 지셨는데요? 칼싸움이라도 하셨나요?,1
마스크 때문에 여드름이 났었는데 되게 심했어서 점이 된 친구들도 많더라고요.,2
지금은 거의 한 6개월 동안 약 먹어서 괜찮아졌지만요.,2
요즘엔 코로나 때문에 피부과 가기도 힘드시겠네요.,1
먹는 약도 있나요? 여드름에,1
네, 이미 진 흉은 어쩔 수 없는데 더 이상 안 나게 해야 해서 꾸준히 먹었더니 마스크 써도 이제는 새로 안 나더라고요.,2
오 신기하네요. 제 동생도 여드름 때문에 고민인데 추천해 줘야겠네요.,1
피부과 가서 지어 먹는 건가요?,1
네, 처음에는 하루에 한 알씩 먹다가 좀 지나면 이틀에 한 알 더 지나면 일주일에 두 알씩 그렇게 먹으라고 하더라고요.,2
저는 여드름은 안 나는데 탈모약 지어 먹고 있어요.,1
찾아오신 건가요, 예방으로 드시나요?,2
예방으로요. 지금은 아직 안 빠지는데 아버지가 탈모면 빠질 확률 높다고 미리 먹는 게 좋다 그래서 먹고 있어요.,1
저도 먹어야 할 텐데 말이에요. 탈모는 예방이 최고라고 했어요.,2
삼십대 되니까 주변 친구들이 자꾸 뱃살이 나와서 저도 불안하네요.,1
그래도 삼십대로 안 보이세요, 관리를 잘 한 덕인가요?,2
꾸준히 운동을 하고 있기는 한데 술을 좋아해서 더 빡세게 관리를 해야 될 거 같아요.,1
그러네요, 저는 술은 잘 안 해서 운동만 하면 되는데 너무 좋아하는 운동은 풋살밖에 없어요.,2
요즘에는 코로나 때문에 헬스장도 못 가니까 그냥 집에서 홈트하는 게 최고인 거 같아요. 시간도 많으시잖아요.,1
그러게요, 허리가 안 좋아서 더 해야 된다고 생각은 하는데 막상 하려니까 귀찮더라고요.,2
살면서 뭐 수술 같은 거 해본 적 있으세요?,1
저는 수술은 한 번도 없는데 수술하신 적 있으세요?,2
포경수술 빼고는 어릴 때 머리를 다쳐서 수술 한번 한 적 있어요.,1
보험은 지금 들고 계시나요?,2
네. 몇 개 들고 있긴 한데 그냥 건강했으면 좋겠네요.,1
주변에 코로나 걸렸다가 완치된 친구가 둘 있는데 둘 다 후유증이 있대요.,1
인터넷에서 보니까 냄새도 잘 못 맡게 된다고 하더라고요.,2
네. 한 명은 5월에 완치됐는데 실제로 냄새 잘 못 맡아서 음식 맛도 예전처럼 안 느껴진다고 하더라고요.,1
무섭네요, 마스크 꼭 잘 쓰고 손도 잘 씻어야겠어요.,2
네. 제일 무서운 건 나머지 한 명은 탈모가 왔대요.,1
정말 무섭네요, 탈모 예방약을 먹었어도 탈모가 왔을까요?,2
이번 주에 인터넷 쇼핑몰에서 바지를 샀는데 요즘 도메스틱 브랜드 가격이 너무 비싸네요.,1
특히 여자 옷보다 남자 옷이 더 비싼 경향이 있어요.,2
네 맞아요. 여자 옷은 애초에 보세 위주라 별로 비싸진 않은데 남자 옷은 유명 브랜드 아니더라도 요즘  반팔티만 해도 3~4만 원은 하더라고요.,1
맞아요, 원단이 들어가면 얼마나 더 들어간다고 그렇게 차이가 나나 모르겠어요.,2
이번에 배달의 민족 B마트로 장 봤는데 되게 좋더라고요.,1
제 친구가 거기서 일했었는데 생각보다 많은 사람들이 이용하더라고요.,2
거기 그냥 대형 마트랑 똑같이 생긴 건가요?,1
그렇다고 하는데 이제 배달 음식점처럼 주문이 들어오면 맞춰서 담는다고 하더라고요.,2
네. 원래 롯데마트 같은 곳에서 샀었는데 이번에 처음 배민에서 사보니까 그냥 음식 배달처럼 바로 출발하더라고요.,1
제가 편의점 알바했을 때도 그런 서비스가 있었는데 그거만 전문적으로 하면 더 효율적일 거 같아요.,2
편의점도 많이 좋아졌네요.,1
제가 편의점 알바할 때는 그런 거 없었거든요. 그냥 호빵이나 돌려서 팔고 그랬는데,1
야간에 야식으로 편의점에서 시켜서 드시는 분들이 있더라고요.,2
그런 건 배달 대행 불러서 보내나요?,1
네, 다 담아서 호출하면 음식점처럼 기사님이 오시는데 배민 마트는 모르겠네요.,2
신기하네요. 아무튼 요즘은 전자상거래가 주가 된 거 같아요.,1
네, 맞아요 앞으로는 거래량이 더 늘지 않을까 싶네요.,2
요즘 좋아하는 아이돌이나 가수가 있나요?,1
저는 아이돌이나 가수에 관심이 없어서 모르는데 좋아하는 가수가 있으신가요?,2
사실 요즘 티비도 잘 안보고 원래 아이돌은 별로 안 보는데 카리나가 이쁘더라고요.,1
카리나가 어디 걸그룹 멤버인가요?,2
네. 에스파라는 걸그룹인데 한번 꼭 찾아보셨으면 좋겠네요.,1
저는 제일 좋아하는 연예인은 이솜이에요.,2
이솜이 누구죠? 배우인가요?,1
모델 출신 배우인데 영화나 드라마에 가끔 나와요.,2
이따 심심할 때 한번 찾아봐야겠네요.,1
좋아하는 개그맨은 있으세요?,2
저는 김용명이 너무 웃겨요.,2
저 개그 프로는 잘 안 보는데 이용진이 하는 괴릴라 데이트 아시나요? 그거 재밌던데,1
그거 끝나지 않았나요?,2
제 최애 프로그램 중 하나였어요.,2
몰라요. 챙겨본 건 아니고 그냥 좋아하는 래퍼 나올 때 몇 개 봤는데 진짜 웃기더라고요.,1
저는 거의 다 챙겨봤는데 이제 더 안 하는 거 같더라고요.,2
아쉽네요. 유튜브에 좋좋소라는 웹드라마 있는데 그거 추천드릴게요. 정주행 보장합니다.,1
아 그거 유명해서 보려다 말았는데 진짜 중소기업 잘 담아냈다고 하더라고요.,2
제일 최근에 본 영화가 어떤 거예요?,1
본 지 너무 오래 돼서 기억이 잘 안 나는데 다만 악에서 구하소서 같아요.,2
진짜 엄청 오래 되셨네요.,1
저는 최근에 크루엘라랑 블랙위도우 보고 왔는데 아시나요?,1
크루엘라는 머리 색깔 반반인 캐릭터인 거만 알아요.,2
블랙위도우는 개봉한 지도 몰랐어요.,2
크루엘라가 그 101마리 달마시안에 나오는 빌런 캐릭터 가지고 리메이크한 건데 그냥 조커처럼 외전인 것 같더라고요.,1
되게 캐릭터가 독특한 거 같은데 저도 반반 머리로 염색해보고 싶어요.,2
무슨 색으로 염색하고 싶으세요.,1
꼭 회사에서 한번 봤으면 좋겠는데,1
저는 갈색 계열밖에 안 해봤는데 탈색해서 회색도 한번 해보고 싶어요.,2
아 저도 탈색해서 코토리베이지 같은 색 해보고 싶었는데 역시 탈색은 겁나더라고요.,1
저도 하려고 했었는데 그때 피부가 안 좋았어서 원장님이 극구 반대하시더라고요.,2
그건 그렇고 블랙 위도우는 어벤저스랑 이어지는 내용이 많아서 약간 팬들 보라고 만든 느낌이었어요.,1
장르가 장르이다 보니 팬층이 두터워서 그렇게 만들면 좋지 않나요?,2
팬들은 어차피 보니까 팬 아닌 사람도 쉽게 볼 수 있게 만드는 게 좋은 거 같아요.,1
여자친구는 별로 재밌게 보진 않은 거 같더라고요.,1
